date,open,high,low,volume,close,return
2019-12-24,13.554117,13.64,13.548236,4172650.0,13.582353,0.0025181876075970333
2019-12-26,13.549412,13.669412,13.331764,3420400.0,13.362353,-0.016197488019932815
2019-12-27,13.38,13.443529,13.236471,5041350.0,13.343529,-0.0014087339258288534
2019-12-30,13.375295,13.476471,13.192941,5031150.0,13.437647,0.007053456398228741
2019-12-31,13.400001,13.469412,13.314117,4255100.0,13.442353,0.00035021012235247895
2020-01-02,13.375295,13.511765,13.099999,8846800.0,13.224707,-0.016191064168602054
2020-01-03,13.028235,13.405882,12.935294,5379650.0,13.252941,0.002134943329935357
2020-01-06,13.156471,13.198824,12.967059,7852300.0,13.058824,-0.014647088521710039
2020-01-07,13.084706,13.247059,12.94,7312550.0,13.096471,0.002882878274490963
2020-01-08,13.141176,13.225883,13.031764,6406450.0,13.082353,-0.0010780003254311499
2020-01-09,13.2,13.251764,13.049412,5071100.0,13.156471,0.005665494578842134
2020-01-10,13.174118,13.468236,13.161177,7046500.0,13.228235,0.005454654215404808
2020-01-13,13.203529,13.203529,12.263529,14143150.0,12.408236,-0.06198854193322079
2020-01-14,12.335294,12.834117,12.298823,13469950.0,12.676471,0.02161749663691115
2020-01-15,12.770589,12.7976465,12.478824,6489750.0,12.547059,-0.010208834935211741
2020-01-16,12.627059,12.675294,12.457647,8682750.0,12.665883,0.009470267096058027
2020-01-17,12.754118,12.827059,12.597648,6338450.0,12.823529,0.012446506887834108
2020-01-21,12.750587,12.917647,12.731765,8064800.0,12.784706,-0.0030274817485889116
2020-01-22,12.807059,13.151765,12.718823,8276450.0,13.14353,0.028066660273611266
2020-01-23,13.164706,13.617647,13.058824,10154100.0,13.570588,0.03249188003527226
2020-01-24,13.550589,13.96,13.210588,16140650.0,13.3611765,-0.015431276817187367
2020-01-27,13.2,13.238823,12.808235,8616450.0,12.991765,-0.02764812664513483
2020-01-28,13.142353,13.332941,13.022353,7157000.0,13.285882,0.022638725377190916
2020-01-29,13.248236,13.285882,12.887059,5380500.0,13.154118,-0.009917595233797871
2020-01-30,13.070588,13.169412,12.802353,6716700.0,12.925882,-0.017350916268198402
2020-01-31,12.850589,13.094118,12.604706,6811900.0,12.751764,-0.013470492767921005
2020-02-03,12.7658825,12.995294,12.684706,6990400.0,12.785882,0.0026755513982223977
2020-02-04,12.994118,13.136471,12.705882,7929650.0,13.118824,0.026039814852037546
2020-02-05,13.347058,14.083529,13.311765,9642400.0,13.917647,0.06089135733507822
2020-02-06,13.968236,14.150588,13.850589,9605850.0,13.957647,0.0028740490400425145
2020-02-07,13.085883,13.921177,13.058824,13961250.0,13.812942,-0.010367435141467651
2020-02-10,13.729411,13.738823,13.271765,11497950.0,13.707059,-0.007665492260808815
2020-02-11,13.865883,14.625882,13.755294,8855300.0,13.876471,0.01235947113089697
2020-02-12,13.909412,14.025883,13.71647,6713300.0,13.890588,0.0010173335857508459
2020-02-13,13.855293,14.004706,13.82,3804600.0,13.908236,0.0012705005720421436
